id	assembly_id	accession	organism	infraspecies	assembly_status	organization	taxid	biosample	coverage	replicon_count	chromosome_count	non_chromosome_replicon_count	contig_count	contig_l50_count	contig_n50_count	scaffold	scaffold_l50_count	scaffold_n50_count	total_length	ungapped_length	genbank_bioproject	wgs_project	submission_date	sequence_release_date	assembly_release_date	id	warning	biosample_id	biosample_accession	biosample_secondary_accession	bioproject_accession	organism	strain	organization	collection_date	geographic_location	latitude	longitude	latitude_and_longitude	host	biovar	description	publication_date	modification_date
309	231048	GCF_000182545.1	Yersinia pestis Pestoides A (enterobacteria)	Pestoides A	Scaffold	ERIC (Enteropathogen Resource Integration Center)	545431	SAMN02403944	0	3	0	3	37	7	207343	34	7	207343	4750606	4750606	PRJNA30511	ACNT01	2009-05-08 0:00	2009-05-08 0:00	2009-05-08 0:00	251		2403944	SAMN02403944		PRJNA30511	Yersinia pestis Pestoides A	Pestoides A	ERIC (Enteropathogen Resource Integration Center)	<1984	"USSR (Estimated Russia, Altai Mountains)"						Generic sample from Yersinia pestis Pestoides A	2013-11-15	2014-03-07
296	251551	GCF_000834925.1	Yersinia pestis str. Pestoides B (enterobacteria)	Pestoides B	Complete Genome	Los Alamos National Laboratory	748678	SAMN03218157	386	4	1	3	4	1	4607660	0	1	4607660	4794427	4794427	PRJNA240105		2015-02-09 0:00	2015-02-09 0:00	2015-02-09 0:00	348		3218157	SAMN03218157		PRJNA240105	Yersinia pestis str. Pestoides B	Pestoides B	Los Alamos National Laboratory	<1984	"USSR (Estimated Russia, Altai Mountains)"						Microbe sample Yersinia pestis Pestoides B	2015-02-11	2015-08-21
337	37548	GCF_000016445.1	Yersinia pestis Pestoides F (enterobacteria)	Pestoides F	Complete Genome	US DOE Joint Genome Institute	386656	SAMN02598373	0	3	1	2	3	1	4517345	0	1	4517345	4725862	4725862	PRJNA16700		2007-04-13 0:00	2007-04-13 0:00	2007-04-13 0:00	304		2598373	SAMN02598373		PRJNA16700	Yersinia pestis Pestoides F	Pestoides F	NCBI	<1984	USSR (Estimated: Dagestan)				Microtus arvalis	Microtus	Sample from Yersinia pestis Pestoides F	2014-01-28	2015-05-18
305	251251	GCF_000834315.1	Yersinia pestis Pestoides F (enterobacteria)	Pestoides F	Complete Genome	Los Alamos National Laboratory	386656	SAMN03121016	723	3	1	2	3	1	4519828	0	1	4519828	4728318	4728318	PRJNA239345		2015-02-09 0:00	2015-02-09 0:00	2015-02-09 0:00	338		3121016	SAMN03121016		PRJNA239345	Yersinia pestis Pestoides F	Pestoides F	Los Alamos National Laboratory	<1984	USSR (Estimated: High mountainous Caucasus/Dagestan)				Microtus arvalis	Microtus	Microbe sample Yersinia pestis Pestoides F	2014-10-20	2015-08-06
295	251581	GCF_000834985.1	Yersinia pestis Pestoides G (enterobacteria)	Pestoides G	Complete Genome	Los Alamos National Laboratory	649716	SAMN03202985	586	3	1	2	3	1	4529728	0	1	4529728	4738142	4738142	PRJNA240082		2015-02-09 0:00	2015-02-09 0:00	2015-02-09 0:00	345		3202985	SAMN03202985		PRJNA240082	Yersinia pestis Pestoides G	Pestoides G	Los Alamos National Laboratory	<1984	USSR (Estimated Southern Georgia/Eastern Armenia)						Microbe sample Yersinia pestis Pestoides G	2015-02-11	2016-03-15
310	231008	GCF_000182525.1	Yersinia pestis biovar Orientalis str. PEXU2 (enterobacteria)	PEXU2	Scaffold	Enteropathogen Resource Integration Center (ERIC)	547046	SAMN02403943	0	2	0	2	12	3	626879	3	1	3933583	4770886	4770663	PRJNA30509	ACNS01	2009-05-08 0:00	2009-05-08 0:00	2009-05-08 0:00	250		2403943	SAMN02403943		PRJNA30509	Yersinia pestis biovar Orientalis str. PEXU2	PEXU2	ERIC (Enteropathogen Resource Integration Center)	Unknown	Unknown					Orientalis	Generic sample from Yersinia pestis biovar Orientalis str. PEXU2	2013-11-15	2014-03-07
249	488188	GCF_000268545.1	Yersinia pestis PY-01 (enterobacteria)	PY-01	Contig	n/a	992127	SAMN02141448	80	0	0	0	568	88	16830	568	88	16830	4734683	4734683	PRJNA64281	AKRM01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	201		2141448	SAMN00739929	SAMN02141448	PRJNA64281	Yersinia pestis PY-01	PY-01	"University of Maryland School of Medicine, Institute for Genome Sciences"	2006	"Peru:Chota, San Juan de Licupis, Los Porongos"			missing	house mouse		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-01	2013-05-10	2014-02-25
248	488208	GCF_000268325.1	Yersinia pestis PY-02 (enterobacteria)	PY-02	Contig	n/a	992128	SAMN02141449	63	0	0	0	578	95	15592	578	95	15592	4643211	4643211	PRJNA64283	AKRN01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	200		2141449	SAMN00710637	SAMN02141449	PRJNA64283	Yersinia pestis PY-02	PY-02	"University of Maryland School of Medicine, Institute for Genome Sciences"	2006	"Peru:Jaen, Santo Domingo de la Capilla, Chamana"			missing	black rat		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-02	2013-05-10	2014-02-25
247	488228	GCF_000268565.1	Yersinia pestis PY-03 (enterobacteria)	PY-03	Contig	n/a	992129	SAMN02141450	57	0	0	0	751	122	11714	751	122	11714	4688983	4688983	PRJNA64285	AKRO01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	143		2141450	SAMN00704075	SAMN02141450	PRJNA64285	Yersinia pestis PY-03	PY-03	"University of Maryland School of Medicine, Institute for Genome Sciences"	2006	"Peru:Jaen, Santo Domingo de la Capilla, Chamana"			missing	black rat		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-03	2013-05-10	2014-02-25
246	488248	GCF_000268585.1	Yersinia pestis PY-04 (enterobacteria)	PY-04	Contig	n/a	992130	SAMN02141451	185	0	0	0	528	89	16179	528	89	16179	4761753	4761753	PRJNA64287	AKRP01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	144		2141451	SAMN00704077	SAMN02141451	PRJNA64287	Yersinia pestis PY-04	PY-04	"University of Maryland School of Medicine, Institute for Genome Sciences"	2006	"Peru:Chota, San Juan de Licupis, Pay Pay"			missing	black rat		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-04	2013-05-10	2014-02-25
245	488268	GCF_000268345.1	Yersinia pestis PY-05 (enterobacteria)	PY-05	Contig	n/a	992131	SAMN02141452	80	0	0	0	479	82	19272	479	82	19272	4685275	4685275	PRJNA64289	AKRQ01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	145		2141452	SAMN00704239	SAMN02141452	PRJNA64289	Yersinia pestis PY-05	PY-05	"University of Maryland School of Medicine, Institute for Genome Sciences"	2006	"Peru:Chota, San Juan de Licupis, Pay Pay"			missing	black rat		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-05	2013-05-10	2014-02-25
244	488288	GCF_000268365.1	Yersinia pestis PY-06 (enterobacteria)	PY-06	Contig	n/a	992132	SAMN02141453	185	0	0	0	524	88	17098	524	88	17098	4787942	4787942	PRJNA64291	AKRR01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	146		2141453	SAMN00704240	SAMN02141453	PRJNA64291	Yersinia pestis PY-06	PY-06	"University of Maryland School of Medicine, Institute for Genome Sciences"	2006	"Peru:Chota, San Juan de Licupis, Pay Pay"			missing	guinea pig		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-06	2013-05-10	2014-02-25
243	488308	GCF_000268385.1	Yersinia pestis PY-07 (enterobacteria)	PY-07	Contig	n/a	992133	SAMN02141454	170	0	0	0	471	78	19146	471	78	19146	4764013	4764013	PRJNA64293	AKRS01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	147		2141454	SAMN00704241	SAMN02141454	PRJNA64293	Yersinia pestis PY-07	PY-07	"University of Maryland School of Medicine, Institute for Genome Sciences"	2006	"Peru:Chota, San Juan de Licupis, Pay Pay"			missing	black rat		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-07	2013-05-10	2014-02-25
242	488328	GCF_000268405.1	Yersinia pestis PY-08 (enterobacteria)	PY-08	Contig	n/a	992134	SAMN02141455	150	0	0	0	515	89	17145	515	89	17145	4763599	4763599	PRJNA64295	AKRT01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	148		2141455	SAMN00704242	SAMN02141455	PRJNA64295	Yersinia pestis PY-08	PY-08	"University of Maryland School of Medicine, Institute for Genome Sciences"	2006	Peru:Jean			missing	Homo sapiens		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-08	2013-05-10	2015-02-10
241	488348	GCF_000268425.1	Yersinia pestis PY-09 (enterobacteria)	PY-09	Contig	n/a	992135	SAMN02141456	200	0	0	0	541	95	15286	541	95	15286	4645028	4645028	PRJNA64297	AKRU01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	149		2141456	SAMN00704243	SAMN02141456	PRJNA64297	Yersinia pestis PY-09	PY-09	"University of Maryland School of Medicine, Institute for Genome Sciences"	2006	Peru:Jean			missing	Homo sapiens		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-09	2013-05-10	2015-02-10
240	488368	GCF_000268445.1	Yersinia pestis PY-10 (enterobacteria)	PY-10	Contig	n/a	992136	SAMN02141457	150	0	0	0	542	92	16487	542	92	16487	4740424	4740424	PRJNA64299	AKRV01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	150		2141457	SAMN00704244	SAMN02141457	PRJNA64299	Yersinia pestis PY-10	PY-10	"University of Maryland School of Medicine, Institute for Genome Sciences"	2006	Peru:Jean			missing	Homo sapiens		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-10	2013-05-10	2015-02-10
195	489268	GCF_000269205.1	Yersinia pestis PY-100 (enterobacteria)	PY-100	Contig	n/a	992181	SAMN02141502	200	0	0	0	491	77	17553	491	77	17553	4631765	4631765	PRJNA64389	AKTO01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	158		2141502	SAMN00704253	SAMN02141502	PRJNA64389	Yersinia pestis PY-100	PY-100	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	"Peru:Ascope, Chicama, La Libertad, AA.HH."			missing	Norway rat		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-100	2013-05-10	2014-02-25
194	489288	GCF_000269465.1	Yersinia pestis PY-101 (enterobacteria)	PY-101	Contig	n/a	992182	SAMN02141503	180	0	0	0	500	84	18435	500	84	18435	4732273	4732273	PRJNA64391	AKTP01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	159		2141503	SAMN00704254	SAMN02141503	PRJNA64391	Yersinia pestis PY-101	PY-101	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	"Peru:Ascope, Santiago de Cao, Cartavio"			missing	Homo sapiens		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-101	2013-05-10	2015-02-10
193	489308	GCF_000269225.1	Yersinia pestis PY-102 (enterobacteria)	PY-102	Contig	n/a	992183	SAMN02141504	120	0	0	0	537	89	16149	537	89	16149	4672350	4672350	PRJNA64393	AKTQ01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	161		2141504	SAMN00704256	SAMN02141504	PRJNA64393	Yersinia pestis PY-102	PY-102	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	"Peru:Ascope, Chicama, Sausal"			missing	southern opossum		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-102	2013-05-10	2014-02-25
192	489328	GCF_000269485.1	Yersinia pestis PY-103 (enterobacteria)	PY-103	Contig	n/a	992184	SAMN02141505	150	0	0	0	933	152	9826	933	152	9826	4591865	4591865	PRJNA64395	AKTR01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	160		2141505	SAMN00704255	SAMN02141505	PRJNA64395	Yersinia pestis PY-103	PY-103	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	"Peru:Ascope, Chicama, La Libertad, AA.HH."			missing	southern opossum		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-103	2013-05-10	2014-02-25
239	488388	GCF_000268605.1	Yersinia pestis PY-11 (enterobacteria)	PY-11	Contig	n/a	992137	SAMN02141458	170	0	0	0	616	107	13389	616	107	13389	4682466	4682466	PRJNA64301	AKRW01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	151		2141458	SAMN00704246	SAMN02141458	PRJNA64301	Yersinia pestis PY-11	PY-11	"University of Maryland School of Medicine, Institute for Genome Sciences"	2007	Peru:Chota			missing	Homo sapiens		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-11	2013-05-10	2015-02-10
191	489348	GCF_000269245.1	Yersinia pestis PY-113 (enterobacteria)	PY-113	Contig	n/a	992185	SAMN02141506	170	0	0	0	600	99	13854	600	99	13854	4615891	4615891	PRJNA64397	AKTS01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	162		2141506	SAMN00704257	SAMN02141506	PRJNA64397	Yersinia pestis PY-113	PY-113	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	Peru:Ascope			missing	Homo sapiens		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-113	2013-05-10	2015-02-10
238	488408	GCF_000268625.1	Yersinia pestis PY-12 (enterobacteria)	PY-12	Contig	n/a	992138	SAMN02141459	156	0	0	0	491	83	18572	491	83	18572	4827600	4827600	PRJNA64303	AKRX01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	152		2141459	SAMN00704247	SAMN02141459	PRJNA64303	Yersinia pestis PY-12	PY-12	"University of Maryland School of Medicine, Institute for Genome Sciences"	2008	Peru:Jean			missing	Homo sapiens		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-12	2013-05-10	2015-02-10
237	488428	GCF_000268465.1	Yersinia pestis PY-13 (enterobacteria)	PY-13	Contig	n/a	992139	SAMN02141460	100	0	0	0	563	96	15337	563	96	15337	4735638	4735638	PRJNA64305	AKRY01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	153		2141460	SAMN00704248	SAMN02141460	PRJNA64305	Yersinia pestis PY-13	PY-13	"University of Maryland School of Medicine, Institute for Genome Sciences"	2008	Peru:Santa Cruz			missing	Homo sapiens		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-13	2013-05-10	2015-02-10
189	546221	GCF_000268485.2	Yersinia pestis PY-14 (enterobacteria)	PY-14	Contig	Institute for Genome Sciences	992140	SAMN02141461	76	0	0	0	695	90	16439	695	90	16439	4588680	4588680	PRJNA64307	AKRZ01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	154		2141461	SAMN00704249	SAMN02141461	PRJNA64307	Yersinia pestis PY-14	PY-14	"University of Maryland School of Medicine, Institute for Genome Sciences"	2009	"Peru:Ascope, Casa Grande, Toma Jauregui"			missing	black rat		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-14	2013-05-10	2014-02-25
235	488468	GCF_000268645.1	Yersinia pestis PY-15 (enterobacteria)	PY-15	Contig	n/a	992141	SAMN02141462	180	0	0	0	503	84	17989	503	84	17989	4753444	4753444	PRJNA64309	AKSA01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	155		2141462	SAMN00704250	SAMN02141462	PRJNA64309	Yersinia pestis PY-15	PY-15	"University of Maryland School of Medicine, Institute for Genome Sciences"	2009	"Peru:Ascope, Casa Grande, Toma Jauregui"			missing	Homo sapiens		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-15	2013-05-10	2015-02-10
234	488488	GCF_000268505.1	Yersinia pestis PY-16 (enterobacteria)	PY-16	Contig	n/a	992142	SAMN02141463	183	0	0	0	481	80	18556	481	80	18556	4687256	4687256	PRJNA64311	AKSB01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	156		2141463	SAMN00704251	SAMN02141463	PRJNA64311	Yersinia pestis PY-16	PY-16	"University of Maryland School of Medicine, Institute for Genome Sciences"	2009	"Peru:Ascope, Casa Grande, Toma Jauregui"			missing	Homo sapiens		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-16	2013-05-10	2015-02-10
233	488508	GCF_000268525.1	Yersinia pestis PY-19 (enterobacteria)	PY-19	Contig	n/a	992143	SAMN02141464	200	0	0	0	535	85	16881	535	85	16881	4510880	4510880	PRJNA64313	AKSC01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	157		2141464	SAMN00704252	SAMN02141464	PRJNA64313	Yersinia pestis PY-19	PY-19	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	"Peru:Ascope, Casa Grande, Toma Jauregui"			missing	rodent		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-19	2013-05-10	2014-02-25
232	488528	GCF_000268665.1	Yersinia pestis PY-25 (enterobacteria)	PY-25	Contig	n/a	992144	SAMN02141465	130	0	0	0	533	90	17041	533	90	17041	4769912	4769912	PRJNA64315	AKSD01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	163		2141465	SAMN00704265	SAMN02141465	PRJNA64315	Yersinia pestis PY-25	PY-25	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	"Peru:Ascope, Chicama, La Libertad, AA.HH."			missing	house mouse		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-25	2013-05-10	2014-02-25
231	488548	GCF_000268685.1	Yersinia pestis PY-29 (enterobacteria)	PY-29	Contig	n/a	992145	SAMN02141466	90	0	0	0	428	66	22007	428	66	22007	4758035	4758035	PRJNA64317	AKSE01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	164		2141466	SAMN00704266	SAMN02141466	PRJNA64317	Yersinia pestis PY-29	PY-29	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	"Peru:Ascope, Chicama, La Libertad, AA.HH."			missing	house mouse		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-29	2013-05-10	2014-02-25
230	488568	GCF_000268705.1	Yersinia pestis PY-32 (enterobacteria)	PY-32	Contig	n/a	992146	SAMN02141467	200	0	0	0	576	100	15238	576	100	15238	4900596	4900596	PRJNA64319	AKSF01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	167		2141467	SAMN00704269	SAMN02141467	PRJNA64319	Yersinia pestis PY-32	PY-32	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	"Peru:Ascope, Chicama, Chicama"			missing	Homo sapiens		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-32	2013-05-10	2015-02-10
188	546241	GCF_000268725.2	Yersinia pestis PY-34 (enterobacteria)	PY-34	Contig	Institute for Genome Sciences	992147	SAMN02141468	164	0	0	0	513	84	16988	513	84	16988	4681941	4681941	PRJNA64321	AKSG01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	165		2141468	SAMN00704267	SAMN02141468	PRJNA64321	Yersinia pestis PY-34	PY-34	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	"Peru:Ascope, Chicama, La Libertad, AA.HH."			missing	domestic cat		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-34	2013-05-10	2014-02-25
228	488608	GCF_000269265.1	Yersinia pestis PY-36 (enterobacteria)	PY-36	Contig	n/a	992148	SAMN02141469	100	0	0	0	591	99	14239	591	99	14239	4716906	4716906	PRJNA64323	AKSH01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	166		2141469	SAMN00704268	SAMN02141469	PRJNA64323	Yersinia pestis PY-36	PY-36	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	"Peru:Ascope, Casa Grande, Mocan"			missing	house mouse		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-36	2013-05-10	2014-02-25
185	546301	GCF_000269285.2	Yersinia pestis PY-42 (enterobacteria)	PY-42	Contig	Institute for Genome Sciences	992149	SAMN02141470	190	0	0	0	522	84	17906	522	84	17906	4732312	4732312	PRJNA64325	AKSI01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	168		2141470	SAMN00704270	SAMN02141470	PRJNA64325	Yersinia pestis PY-42	PY-42	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	"Peru:Ascope, Chicama, La Libertad, AA.HH."			missing	house mouse		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-42	2013-05-10	2014-02-25
226	488648	GCF_000268745.1	Yersinia pestis PY-45 (enterobacteria)	PY-45	Contig	n/a	992150	SAMN02141471	200	0	0	0	471	81	18237	471	81	18237	4754544	4754544	PRJNA64327	AKSJ01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	170		2141471	SAMN00704272	SAMN02141471	PRJNA64327	Yersinia pestis PY-45	PY-45	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	"Peru:Ascope, Chicama, La Libertad, AA.HH."			missing	house mouse		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-45	2013-05-10	2014-02-25
225	488668	GCF_000269305.1	Yersinia pestis PY-46 (enterobacteria)	PY-46	Contig	n/a	992151	SAMN02141472	180	0	0	0	460	75	18791	460	75	18791	4674925	4674925	PRJNA64329	AKSK01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	175		2141472	SAMN00704277	SAMN02141472	PRJNA64329	Yersinia pestis PY-46	PY-46	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	"Peru:Ascope, San Antonio"			missing	domestic cat		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-46	2013-05-10	2014-02-25
224	488688	GCF_000269325.1	Yersinia pestis PY-47 (enterobacteria)	PY-47	Contig	n/a	992152	SAMN02141473	170	0	0	0	534	92	16106	534	92	16106	4682892	4682892	PRJNA64331	AKSL01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	171		2141473	SAMN00704273	SAMN02141473	PRJNA64331	Yersinia pestis PY-47	PY-47	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	"Peru:Ascope, Casa Grande, Mocan"			missing	domestic cat		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-47	2013-05-10	2014-02-25
223	488708	GCF_000268765.1	Yersinia pestis PY-48 (enterobacteria)	PY-48	Contig	n/a	992153	SAMN02141474	150	0	0	0	584	97	14952	584	97	14952	4630493	4630493	PRJNA64333	AKSM01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	176		2141474	SAMN00704278	SAMN02141474	PRJNA64333	Yersinia pestis PY-48	PY-48	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	"Peru:Ascope, Chicama, La Libertad, AA.HH."			missing	house mouse		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-48	2013-05-10	2014-02-25
222	488728	GCF_000269345.1	Yersinia pestis PY-52 (enterobacteria)	PY-52	Contig	n/a	992154	SAMN02141475	134	0	0	0	699	129	11712	699	129	11712	4689160	4689160	PRJNA64335	AKSN01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	174		2141475	SAMN00704276	SAMN02141475	PRJNA64335	Yersinia pestis PY-52	PY-52	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	"Peru:Ascope, Chicama, Sector Peaje"			missing	dog		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-52	2013-05-10	2014-02-25
221	488748	GCF_000268785.1	Yersinia pestis PY-53 (enterobacteria)	PY-53	Contig	n/a	992155	SAMN02141476	130	0	0	0	650	106	13860	650	106	13860	4650519	4650519	PRJNA64337	AKSO01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	172		2141476	SAMN00704274	SAMN02141476	PRJNA64337	Yersinia pestis PY-53	PY-53	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	"Peru:Ascope, Chicama, Sector Peaje"			missing	dog		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-53	2013-05-10	2014-02-25
187	546261	GCF_000268805.2	Yersinia pestis PY-54 (enterobacteria)	PY-54	Contig	Institute for Genome Sciences	992156	SAMN02141477	55	0	0	0	1330	182	7526	1330	182	7526	4604232	4604232	PRJNA64339	AKSP01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	169		2141477	SAMN00704271	SAMN02141477	PRJNA64339	Yersinia pestis PY-54	PY-54	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	"Peru:Ascope, Chicama, Sector Peaje"			missing	dog		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-54	2013-05-10	2014-02-25
219	488788	GCF_000268825.1	Yersinia pestis PY-55 (enterobacteria)	PY-55	Contig	n/a	992157	SAMN02141478	160	0	0	0	471	79	19304	471	79	19304	4753010	4753010	PRJNA64341	AKSQ01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	173		2141478	SAMN00704275	SAMN02141478	PRJNA64341	Yersinia pestis PY-55	PY-55	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	"Peru:Ascope, Chicama, Sector Peaje"			missing	dog		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-55	2013-05-10	2014-02-25
218	488808	GCF_000268845.1	Yersinia pestis PY-56 (enterobacteria)	PY-56	Contig	n/a	992158	SAMN02141479	180	0	0	0	616	106	13423	616	106	13423	4650569	4650569	PRJNA64343	AKSR01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	183		2141479	SAMN00704285	SAMN02141479	PRJNA64343	Yersinia pestis PY-56	PY-56	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	"Peru:Ascope, Chicama, La Libertad, AA.HH."			missing	dog		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-56	2013-05-10	2014-02-25
186	546281	GCF_000268865.2	Yersinia pestis PY-58 (enterobacteria)	PY-58	Contig	Institute for Genome Sciences	992159	SAMN02141480	150	0	0	0	832	124	11664	832	124	11664	4602734	4602734	PRJNA64345	AKSS01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	177		2141480	SAMN00704279	SAMN02141480	PRJNA64345	Yersinia pestis PY-58	PY-58	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	"Peru:Ascope, Chicama, La Libertad, AA.HH."			missing	Norway rat		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-58	2013-05-10	2014-02-25
216	488848	GCF_000268885.1	Yersinia pestis PY-59 (enterobacteria)	PY-59	Contig	n/a	992160	SAMN02141481	200	0	0	0	602	102	14854	602	102	14854	4676686	4676686	PRJNA64347	AKST01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	178		2141481	SAMN00704280	SAMN02141481	PRJNA64347	Yersinia pestis PY-59	PY-59	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	Peru:Ascope			missing	black rat		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-59	2013-05-10	2014-02-25
215	488868	GCF_000268905.1	Yersinia pestis PY-60 (enterobacteria)	PY-60	Contig	n/a	992161	SAMN02141482	80	0	0	0	521	83	16980	521	83	16980	4648076	4648076	PRJNA64349	AKSU01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	184		2141482	SAMN00704286	SAMN02141482	PRJNA64349	Yersinia pestis PY-60	PY-60	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	"Peru:Trujillo, El Milagro, Sector 9"			missing	Norway rat		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-60	2013-05-10	2014-02-25
