id	Nucleotide_id	Accession	AccessionVersion	BioSample	BioProject	FirstAccession	LastAccession	Organism	Taxonomy	Definition	Division	Journal	Length	MoleculeType	ReferenceTitle	SeqDataName	Source	Strandedness	Topology	CreateDate	UpdateDate	Comment	AnnotationDate	AnnotationMethod	AnnotationPipeline	AnnotationProvider	AnnotationSoftwarerevision	AssemblyDate	AssemblyMethod	AssemblyName	CDS	CDSCoding	CRISPRArrays	ExpectedFinalVersion	FeaturesAnnotated	Genes	GenesCoding	GenesRNA	GenomeCoverage	GenomeRepresentation	ncRNAs	PseudoGenes	PseudoGenesAmbResidues	PseudoGenesFrameshifted	PseudoGenesIncomplete	PseudoGenesInternalStop	PseudoGenesMultipleProblems	rRNAs	rRNAsComplete	rRNAsPartial	SequencingTechnology	tRNAs
79	1016415791	LQAU00000000	LQAU00000000.1	None	PRJNA307141	LQAU01000001	LQAU01000282	Yersinia pestis	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis strain C-791, whole genome shotgun sequencing project	BCT	Submitted (30-DEC-2015) Microbiology, Russian Research Anti-Plague institute Microbe, Universitetskaya, 46, Saratov 410005, Russia	282	DNA	Direct Submission	WGS	Yersinia pestis	double	linear	08-APR-2016	08-APR-2016	The Yersinia pestis whole genome shotgun (WGS) project has the project accession LQAU00000000. This version of the project (01) has the accession number LQAU01000000, and consists of sequences LQAU01000001-LQAU01000282.; Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: http://www.ncbi.nlm.nih.gov/genome/annotation_prok/; ; ##Genome-Assembly-Data-START## ; Assembly Date :: SEP-2013 ; Assembly Method :: Newbler v. 2,6 ; Assembly Name :: Yersinia pestis_C-791 ; Genome Representation :: Full ; Expected Final Version :: Yes ; Genome Coverage :: 48.0x ; Sequencing Technology :: IonTorrent ; ##Genome-Assembly-Data-END##; ; ##Genome-Annotation-Data-START## ; Annotation Provider :: NCBI ; Annotation Date :: 12/30/2015 10:14:32 ; Annotation Pipeline :: NCBI Prokaryotic Genome Annotation Pipeline ; Annotation Method :: Best-placed reference protein set; GeneMarkS+ ; Annotation Software revision :: 3.0 ; Features Annotated :: Gene; CDS; rRNA; tRNA; ncRNA; repeat_region ; Genes :: 4,255 ; CDS :: 3,731 ; Pseudo Genes :: 454 ; CRISPR Arrays :: 2 ; rRNAs :: 2, 1, 1 (5S, 16S, 23S) ; complete rRNAs :: 2, 1, 1 (5S, 16S, 23S) ; tRNAs :: 59 ; ncRNAs :: 7 ; ##Genome-Annotation-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
80	1016413441	LQAV00000000	LQAV00000000.1	None	PRJNA307152	LQAV01000001	LQAV01000404	Yersinia pestis	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis strain M-1484, whole genome shotgun sequencing project	BCT	Submitted (29-DEC-2015) Microbiology, Russian Research Anti-Plague institute Microbe, Universitetskaya, 46, Saratov 410005, Russia	404	DNA	Direct Submission	WGS	Yersinia pestis	double	linear	08-APR-2016	08-APR-2016	The Yersinia pestis whole genome shotgun (WGS) project has the project accession LQAV00000000. This version of the project (01) has the accession number LQAV01000000, and consists of sequences LQAV01000001-LQAV01000404.; Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: http://www.ncbi.nlm.nih.gov/genome/annotation_prok/; ; ##Genome-Assembly-Data-START## ; Assembly Date :: AUG-2014 ; Assembly Method :: Newbler v. 2,6 ; Assembly Name :: Yersinia pestis_M-1484 ; Genome Representation :: Full ; Expected Final Version :: Yes ; Genome Coverage :: 48.0x ; Sequencing Technology :: IonTorrent ; ##Genome-Assembly-Data-END##; ; ##Genome-Annotation-Data-START## ; Annotation Provider :: NCBI ; Annotation Date :: 12/30/2015 10:33:39 ; Annotation Pipeline :: NCBI Prokaryotic Genome Annotation Pipeline ; Annotation Method :: Best-placed reference protein set; GeneMarkS+ ; Annotation Software revision :: 3.0 ; Features Annotated :: Gene; CDS; rRNA; tRNA; ncRNA; repeat_region ; Genes :: 4,281 ; CDS :: 3,011 ; Pseudo Genes :: 1,200 ; CRISPR Arrays :: 3 ; rRNAs :: 2, 1, 1 (5S, 16S, 23S) ; complete rRNAs :: 2, 1, 1 (5S, 16S, 23S) ; tRNAs :: 61 ; ncRNAs :: 5 ; ##Genome-Annotation-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
81	1016410278	LQAY00000000	LQAY00000000.1	None	PRJNA307223	LQAY01000001	LQAY01000316	Yersinia pestis	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis strain M-1453, whole genome shotgun sequencing project	BCT	Submitted (30-DEC-2015) Microbiology, Russian Research Anti-Plague institute Microbe, Universitetskaya, 46, Saratov 410005, Russia	316	DNA	Direct Submission	WGS	Yersinia pestis	double	linear	08-APR-2016	08-APR-2016	The Yersinia pestis whole genome shotgun (WGS) project has the project accession LQAY00000000. This version of the project (01) has the accession number LQAY01000000, and consists of sequences LQAY01000001-LQAY01000316.; Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: http://www.ncbi.nlm.nih.gov/genome/annotation_prok/; ; ##Genome-Assembly-Data-START## ; Assembly Date :: JUN-2015 ; Assembly Method :: Newbler v. 2,6 ; Assembly Name :: Yersinia pestis_M-1453 ; Genome Representation :: Full ; Expected Final Version :: Yes ; Genome Coverage :: 48.0x ; Sequencing Technology :: IonTorrent ; ##Genome-Assembly-Data-END##; ; ##Genome-Annotation-Data-START## ; Annotation Provider :: NCBI ; Annotation Date :: 12/30/2015 10:35:59 ; Annotation Pipeline :: NCBI Prokaryotic Genome Annotation Pipeline ; Annotation Method :: Best-placed reference protein set; GeneMarkS+ ; Annotation Software revision :: 3.0 ; Features Annotated :: Gene; CDS; rRNA; tRNA; ncRNA; repeat_region ; Genes :: 4,191 ; CDS :: 3,756 ; Pseudo Genes :: 368 ; CRISPR Arrays :: 3 ; rRNAs :: 2, 1, 1 (5S, 16S, 23S) ; complete rRNAs :: 2, 1, 1 (5S, 16S, 23S) ; tRNAs :: 53 ; ncRNAs :: 10 ; ##Genome-Annotation-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
82	1016404824	LQBA00000000	LQBA00000000.1	None	PRJNA307216	LQBA01000001	LQBA01000290	Yersinia pestis	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis strain M-549, whole genome shotgun sequencing project	BCT	Submitted (30-DEC-2015) Microbiology, Russian Research Anti-Plague institute Microbe, Universitetskaya, 46, Saratov 410005, Russia	290	DNA	Direct Submission	WGS	Yersinia pestis	double	linear	08-APR-2016	08-APR-2016	The Yersinia pestis whole genome shotgun (WGS) project has the project accession LQBA00000000. This version of the project (01) has the accession number LQBA01000000, and consists of sequences LQBA01000001-LQBA01000290.; Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: http://www.ncbi.nlm.nih.gov/genome/annotation_prok/; ; ##Genome-Assembly-Data-START## ; Assembly Date :: MAY-2015 ; Assembly Method :: Newbler v. 2,6 ; Assembly Name :: Yersinia pestis_M-549 ; Genome Representation :: Full ; Expected Final Version :: Yes ; Genome Coverage :: 48.0x ; Sequencing Technology :: IonTorrent ; ##Genome-Assembly-Data-END##; ; ##Genome-Annotation-Data-START## ; Annotation Provider :: NCBI ; Annotation Date :: 12/30/2015 10:08:38 ; Annotation Pipeline :: NCBI Prokaryotic Genome Annotation Pipeline ; Annotation Method :: Best-placed reference protein set; GeneMarkS+ ; Annotation Software revision :: 3.0 ; Features Annotated :: Gene; CDS; rRNA; tRNA; ncRNA; repeat_region ; Genes :: 4,206 ; CDS :: 3,935 ; Pseudo Genes :: 217 ; CRISPR Arrays :: 3 ; rRNAs :: 1, 1 (16S, 23S) ; complete rRNAs :: 1, 1 (16S, 23S) ; tRNAs :: 49 ; ncRNAs :: 3 ; ##Genome-Annotation-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
83	1016399868	LQAW00000000	LQAW00000000.1	None	PRJNA307156	LQAW01000001	LQAW01000316	Yersinia pestis	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis strain M-1763, whole genome shotgun sequencing project	BCT	Submitted (29-DEC-2015) Microbiology, Russian Research Anti-Plague institute Microbe, Universitetskaya, 46, Saratov 410005, Russia	316	DNA	Direct Submission	WGS	Yersinia pestis	double	linear	08-APR-2016	08-APR-2016	The Yersinia pestis whole genome shotgun (WGS) project has the project accession LQAW00000000. This version of the project (01) has the accession number LQAW01000000, and consists of sequences LQAW01000001-LQAW01000316.; Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: http://www.ncbi.nlm.nih.gov/genome/annotation_prok/; ; ##Genome-Assembly-Data-START## ; Assembly Date :: MAR-2014 ; Assembly Method :: Newbler v. 2,6 ; Assembly Name :: Yersinia pestis_M-1763 ; Genome Representation :: Full ; Expected Final Version :: Yes ; Genome Coverage :: 48.0x ; Sequencing Technology :: IonTorrent ; ##Genome-Assembly-Data-END##; ; ##Genome-Annotation-Data-START## ; Annotation Provider :: NCBI ; Annotation Date :: 12/30/2015 10:15:24 ; Annotation Pipeline :: NCBI Prokaryotic Genome Annotation Pipeline ; Annotation Method :: Best-placed reference protein set; GeneMarkS+ ; Annotation Software revision :: 3.0 ; Features Annotated :: Gene; CDS; rRNA; tRNA; ncRNA; repeat_region ; Genes :: 4,248 ; CDS :: 3,851 ; Pseudo Genes :: 330 ; CRISPR Arrays :: 3 ; rRNAs :: 2, 1, 1 (5S, 16S, 23S) ; complete rRNAs :: 2, 1, 1 (5S, 16S, 23S) ; tRNAs :: 60 ; ncRNAs :: 3 ; ##Genome-Annotation-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
84	1016399499	LQAZ00000000	LQAZ00000000.1	None	PRJNA307218	LQAZ01000001	LQAZ01000316	Yersinia pestis	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis strain 173, whole genome shotgun sequencing project	BCT	Submitted (30-DEC-2015) Microbiology, Russian Research Anti-Plague institute Microbe, Universitetskaya, 46, Saratov 410005, Russia	316	DNA	Direct Submission	WGS	Yersinia pestis	double	linear	08-APR-2016	08-APR-2016	The Yersinia pestis whole genome shotgun (WGS) project has the project accession LQAZ00000000. This version of the project (01) has the accession number LQAZ01000000, and consists of sequences LQAZ01000001-LQAZ01000316.; Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: http://www.ncbi.nlm.nih.gov/genome/annotation_prok/; ; ##Genome-Assembly-Data-START## ; Assembly Date :: 1978 ; Assembly Method :: Newbler v. 2,6 ; Assembly Name :: Yersinia pestis_173 ; Genome Representation :: Full ; Expected Final Version :: Yes ; Genome Coverage :: 48.0x ; Sequencing Technology :: IonTorrent ; ##Genome-Assembly-Data-END##; ; ##Genome-Annotation-Data-START## ; Annotation Provider :: NCBI ; Annotation Date :: 12/30/2015 10:02:33 ; Annotation Pipeline :: NCBI Prokaryotic Genome Annotation Pipeline ; Annotation Method :: Best-placed reference protein set; GeneMarkS+ ; Annotation Software revision :: 3.0 ; Features Annotated :: Gene; CDS; rRNA; tRNA; ncRNA; repeat_region ; Genes :: 4,273 ; CDS :: 3,955 ; Pseudo Genes :: 244 ; CRISPR Arrays :: 3 ; rRNAs :: 2, 3, 1 (5S, 16S, 23S) ; complete rRNAs :: 2, 1 (5S, 23S) ; partial rRNAs :: 3 (16S) ; tRNAs :: 62 ; ncRNAs :: 6 ; ##Genome-Annotation-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
85	1016393355	LQAX00000000	LQAX00000000.1	None	PRJNA307162	LQAX01000001	LQAX01000255	Yersinia pestis	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis strain M-519, whole genome shotgun sequencing project	BCT	Submitted (29-DEC-2015) Microbiology, Russian Research Anti-Plague institute Microbe, Universitetskaya, 46, Saratov 410005, Russia	255	DNA	Direct Submission	WGS	Yersinia pestis	double	linear	08-APR-2016	08-APR-2016	The Yersinia pestis whole genome shotgun (WGS) project has the project accession LQAX00000000. This version of the project (01) has the accession number LQAX01000000, and consists of sequences LQAX01000001-LQAX01000255.; Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: http://www.ncbi.nlm.nih.gov/genome/annotation_prok/; ; ##Genome-Assembly-Data-START## ; Assembly Date :: JUN-2015 ; Assembly Method :: Newbler v. 2,6 ; Assembly Name :: Yersinia pestis_M-519 ; Genome Representation :: Full ; Expected Final Version :: Yes ; Genome Coverage :: 48.0x ; Sequencing Technology :: IonTorrent ; ##Genome-Assembly-Data-END##; ; ##Genome-Annotation-Data-START## ; Annotation Provider :: NCBI ; Annotation Date :: 12/30/2015 10:22:26 ; Annotation Pipeline :: NCBI Prokaryotic Genome Annotation Pipeline ; Annotation Method :: Best-placed reference protein set; GeneMarkS+ ; Annotation Software revision :: 3.0 ; Features Annotated :: Gene; CDS; rRNA; tRNA; ncRNA; repeat_region ; Genes :: 4,225 ; CDS :: 3,930 ; Pseudo Genes :: 236 ; rRNAs :: 2, 1, 1 (5S, 16S, 23S) ; complete rRNAs :: 2, 1, 1 (5S, 16S, 23S) ; tRNAs :: 50 ; ncRNAs :: 5 ; ##Genome-Annotation-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
86	1016042202	LPXT00000000	LPXT00000000.1	None	PRJNA306809	LPXT01000001	LPXT01000435	Yersinia pestis	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis strain M-978, whole genome shotgun sequencing project	BCT	Submitted (23-DEC-2015) Microbiology, Russian Research Anti-Plague Institute Microbe, Universitetskaya, 46, Saratov 410005, Russia	435	DNA	Direct Submission	WGS	Yersinia pestis	double	linear	07-APR-2016	07-APR-2016	The Yersinia pestis whole genome shotgun (WGS) project has the project accession LPXT00000000. This version of the project (01) has the accession number LPXT01000000, and consists of sequences LPXT01000001-LPXT01000435.; Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: http://www.ncbi.nlm.nih.gov/genome/annotation_prok/; ; ##Genome-Assembly-Data-START## ; Assembly Date :: SEP-2013 ; Assembly Method :: Newbler v. 2.6 ; Genome Representation :: Full ; Expected Final Version :: Yes ; Genome Coverage :: 48.0x ; Sequencing Technology :: IonTorrent ; ##Genome-Assembly-Data-END##; ; ##Genome-Annotation-Data-START## ; Annotation Provider :: NCBI ; Annotation Date :: 12/23/2015 13:56:31 ; Annotation Pipeline :: NCBI Prokaryotic Genome Annotation Pipeline ; Annotation Method :: Best-placed reference protein set; GeneMarkS+ ; Annotation Software revision :: 3.0 ; Features Annotated :: Gene; CDS; rRNA; tRNA; ncRNA; repeat_region ; Genes :: 4,317 ; CDS :: 3,720 ; Pseudo Genes :: 521 ; CRISPR Arrays :: 1 ; rRNAs :: 2, 2, 3 (5S, 16S, 23S) ; partial rRNAs :: 2, 2, 3 (5S, 16S, 23S) ; tRNAs :: 62 ; ncRNAs :: 7 ; ##Genome-Annotation-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
87	1016036014	LPXS00000000	LPXS00000000.1	None	PRJNA306803	LPXS01000001	LPXS01000388	Yersinia pestis	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis strain 1116-D, whole genome shotgun sequencing project	BCT	Submitted (23-DEC-2015) Microbiology, Russian Research Anti-Plague Institute Microbe, Universitetskaya, 46, Saratov 410005, Russia	388	DNA	Direct Submission	WGS	Yersinia pestis	double	linear	07-APR-2016	07-APR-2016	The Yersinia pestis whole genome shotgun (WGS) project has the project accession LPXS00000000. This version of the project (01) has the accession number LPXS01000000, and consists of sequences LPXS01000001-LPXS01000388.; Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: http://www.ncbi.nlm.nih.gov/genome/annotation_prok/; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Newbler v. 2.6 ; Genome Representation :: Full ; Expected Final Version :: Yes ; Genome Coverage :: 48.0x ; Sequencing Technology :: IonTorrent ; ##Genome-Assembly-Data-END##; ; ##Genome-Annotation-Data-START## ; Annotation Provider :: NCBI ; Annotation Date :: 12/23/2015 13:53:26 ; Annotation Pipeline :: NCBI Prokaryotic Genome Annotation Pipeline ; Annotation Method :: Best-placed reference protein set; GeneMarkS+ ; Annotation Software revision :: 3.0 ; Features Annotated :: Gene; CDS; rRNA; tRNA; ncRNA; repeat_region ; Genes :: 4,282 ; CDS :: 969 ; Pseudo Genes :: 3,243 ; CRISPR Arrays :: 2 ; rRNAs :: 2, 1, 2 (5S, 16S, 23S) ; complete rRNAs :: 2, 1, 1 (5S, 16S, 23S) ; partial rRNAs :: 1 (23S) ; tRNAs :: 62 ; ncRNAs :: 3 ; ##Genome-Annotation-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
88	1016031106	LPXU00000000	LPXU00000000.1	None	PRJNA306824	LPXU01000001	LPXU01000246	Yersinia pestis	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis strain KM-816, whole genome shotgun sequencing project	BCT	Submitted (23-DEC-2015) Microbiology, Russian Research Anti-Plague Institute Microbe, Universitetskaya, 46, Saratov 410005, Russia	246	DNA	Direct Submission	WGS	Yersinia pestis	double	linear	07-APR-2016	07-APR-2016	The Yersinia pestis whole genome shotgun (WGS) project has the project accession LPXU00000000. This version of the project (01) has the accession number LPXU01000000, and consists of sequences LPXU01000001-LPXU01000246.; Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: http://www.ncbi.nlm.nih.gov/genome/annotation_prok/; ; ##Genome-Assembly-Data-START## ; Assembly Date :: MAY-2015 ; Assembly Method :: Newbler v. 2.6 ; Genome Representation :: Full ; Expected Final Version :: Yes ; Genome Coverage :: 48.0x ; Sequencing Technology :: IonTorrent ; ##Genome-Assembly-Data-END##; ; ##Genome-Annotation-Data-START## ; Annotation Provider :: NCBI ; Annotation Date :: 12/23/2015 14:00:25 ; Annotation Pipeline :: NCBI Prokaryotic Genome Annotation Pipeline ; Annotation Method :: Best-placed reference protein set; GeneMarkS+ ; Annotation Software revision :: 3.0 ; Features Annotated :: Gene; CDS; rRNA; tRNA; ncRNA; repeat_region ; Genes :: 4,221 ; CDS :: 3,959 ; Pseudo Genes :: 201 ; CRISPR Arrays :: 3 ; rRNAs :: 1, 1 (16S, 23S) ; complete rRNAs :: 1, 1 (16S, 23S) ; tRNAs :: 49 ; ncRNAs :: 10 ; ##Genome-Annotation-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
89	1012087037	LPTX00000000	LPTX00000000.1	None	PRJNA305970	LPTX01000001	LPTX01000370	Yersinia pestis	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis strain C741, whole genome shotgun sequencing project	BCT	Submitted (15-DEC-2015) Microbiology, Russian Research Anti-Plague Institute Microbe, Universitetskaya 46, Saratov 410005, Russia	370	DNA	Direct Submission	WGS	Yersinia pestis	double	linear	29-MAR-2016	29-MAR-2016	The Yersinia pestis whole genome shotgun (WGS) project has the project accession LPTX00000000. This version of the project (01) has the accession number LPTX01000000, and consists of sequences LPTX01000001-LPTX01000370.; Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: http://www.ncbi.nlm.nih.gov/genome/annotation_prok/; ; ##Genome-Assembly-Data-START## ; Assembly Date :: MAR-2015 ; Assembly Method :: Newbler v. 2.6 ; Genome Representation :: Full ; Expected Final Version :: Yes ; Genome Coverage :: 48.0x ; Sequencing Technology :: IonTorrent ; ##Genome-Assembly-Data-END##; ; ##Genome-Annotation-Data-START## ; Annotation Provider :: NCBI ; Annotation Date :: 12/18/2015 12:41:45 ; Annotation Pipeline :: NCBI Prokaryotic Genome Annotation Pipeline ; Annotation Method :: Best-placed reference protein set; GeneMarkS+ ; Annotation Software revision :: 3.0 ; Features Annotated :: Gene; CDS; rRNA; tRNA; ncRNA; repeat_region ; Genes :: 4,315 ; CDS :: 1,185 ; Pseudo Genes :: 3,065 ; CRISPR Arrays :: 2 ; rRNAs :: 2, 1, 1 (5S, 16S, 23S) ; complete rRNAs :: 2, 1, 1 (5S, 16S, 23S) ; tRNAs :: 58 ; ncRNAs :: 3 ; ##Genome-Annotation-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
